file,start_time,end_time,KAAM_song,KAAM_call,?_KAAM_song,?,?_KAAM_call
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,19.5,22.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,21.0,24.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,22.5,25.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,24.0,27.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,25.5,28.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,27.0,30.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,28.5,31.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,30.0,33.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,31.5,34.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,33.0,36.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,34.5,37.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,36.0,39.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,37.5,40.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,39.0,42.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,40.5,43.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,42.0,45.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,43.5,46.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,45.0,48.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,46.5,49.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,48.0,51.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,49.5,52.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,51.0,54.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,52.5,55.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,54.0,57.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,55.5,58.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,57.0,60.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,58.5,61.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,60.0,63.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,61.5,64.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,63.0,66.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,64.5,67.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,66.0,69.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,67.5,70.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,69.0,72.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,70.5,73.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,72.0,75.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,73.5,76.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,75.0,78.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,81.0,84.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,82.5,85.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,84.0,87.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,91.5,94.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,93.0,96.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,94.5,97.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,96.0,99.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,97.5,100.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,102.0,105.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,103.5,106.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,105.0,108.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,106.5,109.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,108.0,111.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,109.5,112.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,111.0,114.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,112.5,115.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,114.0,117.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,115.5,118.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,117.0,120.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,118.5,121.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,120.0,123.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,121.5,124.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,123.0,126.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,124.5,127.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,126.0,129.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,127.5,130.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,129.0,132.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,130.5,133.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,132.0,135.0,1,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5022.wav,133.5,136.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,0.0,3.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,1.5,4.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,16.5,19.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,18.0,21.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,19.5,22.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,21.0,24.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,22.5,25.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,27.0,30.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,28.5,31.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,30.0,33.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,31.5,34.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,33.0,36.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,34.5,37.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,36.0,39.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,37.5,40.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,39.0,42.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,40.5,43.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,42.0,45.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,43.5,46.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,45.0,48.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,46.5,49.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,48.0,51.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,49.5,52.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,51.0,54.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,52.5,55.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,54.0,57.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,55.5,58.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,57.0,60.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,58.5,61.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,60.0,63.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,61.5,64.5,1,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,63.0,66.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,64.5,67.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,66.0,69.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5056.wav,67.5,70.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,0.0,3.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,1.5,4.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,3.0,6.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,4.5,7.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,6.0,9.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,7.5,10.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,9.0,12.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,10.5,13.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,12.0,15.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,13.5,16.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,15.0,18.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,16.5,19.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,18.0,21.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,19.5,22.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,21.0,24.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,22.5,25.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,24.0,27.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,25.5,28.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,27.0,30.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,28.5,31.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,30.0,33.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,31.5,34.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,33.0,36.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,34.5,37.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,36.0,39.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,37.5,40.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,39.0,42.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,40.5,43.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,42.0,45.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,43.5,46.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,45.0,48.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,46.5,49.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,48.0,51.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,49.5,52.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,51.0,54.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,52.5,55.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,54.0,57.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,55.5,58.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5116.wav,57.0,60.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,0.0,3.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,1.5,4.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,3.0,6.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,7.5,10.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,9.0,12.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,10.5,13.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,12.0,15.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,13.5,16.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,15.0,18.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,16.5,19.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,18.0,21.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,19.5,22.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,21.0,24.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,22.5,25.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,24.0,27.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,25.5,28.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,27.0,30.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,28.5,31.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,30.0,33.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,31.5,34.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,33.0,36.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,34.5,37.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,36.0,39.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,37.5,40.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,39.0,42.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,40.5,43.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,42.0,45.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,43.5,46.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,45.0,48.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,46.5,49.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,48.0,51.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,49.5,52.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,51.0,54.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,52.5,55.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,54.0,57.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,55.5,58.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5028.wav,57.0,60.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,0.0,3.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,1.5,4.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,3.0,6.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,4.5,7.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,6.0,9.0,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,7.5,10.5,0,1,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,9.0,12.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,10.5,13.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,12.0,15.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,13.5,16.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,15.0,18.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,16.5,19.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,18.0,21.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,19.5,22.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,21.0,24.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,22.5,25.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,24.0,27.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,25.5,28.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,27.0,30.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,28.5,31.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,30.0,33.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,31.5,34.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,33.0,36.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,34.5,37.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,36.0,39.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,37.5,40.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,39.0,42.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,40.5,43.5,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,42.0,45.0,1,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,43.5,46.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,45.0,48.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,46.5,49.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,48.0,51.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,49.5,52.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,51.0,54.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,52.5,55.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,54.0,57.0,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,55.5,58.5,0,0,0,0,0
/home/dah238/Kauai-Amakihi (GIT)/Audio/Macaulay Focal Recordings/5837.wav,57.0,60.0,0,0,0,0,0
